eventID,parentEventID,eventDate,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumDepthInMetres,maximumDepthInMetres,eventRemarks,type,geodeticDatum
GoA2019_Stn16:cast1:niskin:150,GoA2019_Stn16:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:0,GoA2019_Stn17:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:25,GoA2019_Stn17:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:50,GoA2019_Stn17:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:75,GoA2019_Stn17:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:100,GoA2019_Stn17:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn17:cast1:niskin:150,GoA2019_Stn17:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:0,GoA2019_Stn18:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:25,GoA2019_Stn18:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:50,GoA2019_Stn18:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:75,GoA2019_Stn18:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:100,GoA2019_Stn18:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn18:cast1:niskin:150,GoA2019_Stn18:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:0,GoA2019_Stn19:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:25,GoA2019_Stn19:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:50,GoA2019_Stn19:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:75,GoA2019_Stn19:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:100,GoA2019_Stn19:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn19:cast1:niskin:150,GoA2019_Stn19:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:0,GoA2019_Stn20:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:25,GoA2019_Stn20:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:50,GoA2019_Stn20:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:75,GoA2019_Stn20:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:100,GoA2019_Stn20:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn20:cast1:niskin:150,GoA2019_Stn20:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:0,GoA2019_Stn21:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:25,GoA2019_Stn21:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:50,GoA2019_Stn21:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:75,GoA2019_Stn21:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:100,GoA2019_Stn21:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn21:cast1:niskin:150,GoA2019_Stn21:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:0,GoA2019_Stn22:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:25,GoA2019_Stn22:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:50,GoA2019_Stn22:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:75,GoA2019_Stn22:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:100,GoA2019_Stn22:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn22:cast1:niskin:150,GoA2019_Stn22:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:0,GoA2019_Stn23:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:25,GoA2019_Stn23:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:50,GoA2019_Stn23:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:75,GoA2019_Stn23:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:100,GoA2019_Stn23:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn23:cast1:niskin:150,GoA2019_Stn23:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:0,GoA2019_Stn24:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:25,GoA2019_Stn24:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:50,GoA2019_Stn24:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:75,GoA2019_Stn24:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:100,GoA2019_Stn24:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn24:cast1:niskin:150,GoA2019_Stn24:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:0,GoA2019_Stn25:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:25,GoA2019_Stn25:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:50,GoA2019_Stn25:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:75,GoA2019_Stn25:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:100,GoA2019_Stn25:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn25:cast1:niskin:150,GoA2019_Stn25:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:0,GoA2019_Stn26:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:25,GoA2019_Stn26:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:50,GoA2019_Stn26:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:75,GoA2019_Stn26:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:100,GoA2019_Stn26:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn26:cast1:niskin:150,GoA2019_Stn26:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:0,GoA2019_Stn27:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:25,GoA2019_Stn27:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:50,GoA2019_Stn27:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:75,GoA2019_Stn27:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:100,GoA2019_Stn27:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn27:cast1:niskin:150,GoA2019_Stn27:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:0,GoA2019_Stn28:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:25,GoA2019_Stn28:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:50,GoA2019_Stn28:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:75,GoA2019_Stn28:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:100,GoA2019_Stn28:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn28:cast1:niskin:150,GoA2019_Stn28:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:0,GoA2019_Stn29:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:25,GoA2019_Stn29:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:50,GoA2019_Stn29:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:75,GoA2019_Stn29:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:100,GoA2019_Stn29:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn29:cast1:niskin:150,GoA2019_Stn29:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:0,GoA2019_Stn30:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:25,GoA2019_Stn30:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:50,GoA2019_Stn30:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:75,GoA2019_Stn30:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:100,GoA2019_Stn30:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn30:cast1:niskin:150,GoA2019_Stn30:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:0,GoA2019_Stn31:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:25,GoA2019_Stn31:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:50,GoA2019_Stn31:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:75,GoA2019_Stn31:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:100,GoA2019_Stn31:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn31:cast1:niskin:150,GoA2019_Stn31:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:0,GoA2019_Stn32:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:25,GoA2019_Stn32:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:50,GoA2019_Stn32:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:75,GoA2019_Stn32:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:100,GoA2019_Stn32:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn32:cast1:niskin:150,GoA2019_Stn32:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:0,GoA2019_Stn33:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:25,GoA2019_Stn33:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:50,GoA2019_Stn33:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:75,GoA2019_Stn33:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:100,GoA2019_Stn33:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn33:cast1:niskin:150,GoA2019_Stn33:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:0,GoA2019_Stn34:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:25,GoA2019_Stn34:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:50,GoA2019_Stn34:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:75,GoA2019_Stn34:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:100,GoA2019_Stn34:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn34:cast1:niskin:150,GoA2019_Stn34:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:0,GoA2019_Stn35:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:25,GoA2019_Stn35:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:50,GoA2019_Stn35:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:75,GoA2019_Stn35:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:100,GoA2019_Stn35:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn35:cast1:niskin:150,GoA2019_Stn35:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:0,GoA2019_Stn36:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:25,GoA2019_Stn36:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:50,GoA2019_Stn36:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:75,GoA2019_Stn36:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:100,GoA2019_Stn36:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn36:cast1:niskin:150,GoA2019_Stn36:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:0,GoA2019_Stn37:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:25,GoA2019_Stn37:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:50,GoA2019_Stn37:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:75,GoA2019_Stn37:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:100,GoA2019_Stn37:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn37:cast1:niskin:150,GoA2019_Stn37:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:0,GoA2019_Stn38:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:25,GoA2019_Stn38:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:50,GoA2019_Stn38:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:75,GoA2019_Stn38:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:100,GoA2019_Stn38:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn38:cast1:niskin:150,GoA2019_Stn38:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:0,GoA2019_Stn39:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:25,GoA2019_Stn39:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:50,GoA2019_Stn39:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:75,GoA2019_Stn39:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:100,GoA2019_Stn39:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn39:cast1:niskin:150,GoA2019_Stn39:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:0,GoA2019_Stn40:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:25,GoA2019_Stn40:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:50,GoA2019_Stn40:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:75,GoA2019_Stn40:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:100,GoA2019_Stn40:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn40:cast1:niskin:150,GoA2019_Stn40:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:0,GoA2019_Stn41:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:25,GoA2019_Stn41:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:50,GoA2019_Stn41:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:75,GoA2019_Stn41:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:100,GoA2019_Stn41:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn41:cast1:niskin:150,GoA2019_Stn41:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:0,GoA2019_Stn42:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:25,GoA2019_Stn42:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:50,GoA2019_Stn42:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:75,GoA2019_Stn42:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:100,GoA2019_Stn42:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn42:cast1:niskin:150,GoA2019_Stn42:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:0,GoA2019_Stn43:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:25,GoA2019_Stn43:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:50,GoA2019_Stn43:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:75,GoA2019_Stn43:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:100,GoA2019_Stn43:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn43:cast1:niskin:150,GoA2019_Stn43:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:0,GoA2019_Stn44:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:25,GoA2019_Stn44:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:50,GoA2019_Stn44:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:75,GoA2019_Stn44:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:100,GoA2019_Stn44:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn44:cast1:niskin:150,GoA2019_Stn44:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:0,GoA2019_Stn45:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:25,GoA2019_Stn45:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:50,GoA2019_Stn45:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:75,GoA2019_Stn45:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:100,GoA2019_Stn45:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn45:cast1:niskin:150,GoA2019_Stn45:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:0,GoA2019_Stn46:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:25,GoA2019_Stn46:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:50,GoA2019_Stn46:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:75,GoA2019_Stn46:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:100,GoA2019_Stn46:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn46:cast1:niskin:150,GoA2019_Stn46:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:0,GoA2019_Stn47:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:25,GoA2019_Stn47:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:50,GoA2019_Stn47:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:75,GoA2019_Stn47:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:100,GoA2019_Stn47:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn47:cast1:niskin:150,GoA2019_Stn47:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:0,GoA2019_Stn48:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:25,GoA2019_Stn48:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:50,GoA2019_Stn48:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:75,GoA2019_Stn48:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:100,GoA2019_Stn48:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn48:cast1:niskin:150,GoA2019_Stn48:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:0,GoA2019_Stn49:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:25,GoA2019_Stn49:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:50,GoA2019_Stn49:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:75,GoA2019_Stn49:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:100,GoA2019_Stn49:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn49:cast1:niskin:150,GoA2019_Stn49:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:0,GoA2019_Stn50:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:25,GoA2019_Stn50:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:50,GoA2019_Stn50:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:75,GoA2019_Stn50:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:100,GoA2019_Stn50:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
GoA2019_Stn50:cast1:niskin:150,GoA2019_Stn50:cast1,NA,NA,NA,NA,150,150,sample,Event,EPSG:4326
GoA2019_Stn51:cast1:niskin:0,GoA2019_Stn51:cast1,NA,NA,NA,NA,0,0,sample,Event,EPSG:4326
GoA2019_Stn51:cast1:niskin:25,GoA2019_Stn51:cast1,NA,NA,NA,NA,25,25,sample,Event,EPSG:4326
GoA2019_Stn51:cast1:niskin:50,GoA2019_Stn51:cast1,NA,NA,NA,NA,50,50,sample,Event,EPSG:4326
GoA2019_Stn51:cast1:niskin:75,GoA2019_Stn51:cast1,NA,NA,NA,NA,75,75,sample,Event,EPSG:4326
GoA2019_Stn51:cast1:niskin:100,GoA2019_Stn51:cast1,NA,NA,NA,NA,100,100,sample,Event,EPSG:4326
