occurrenceID,measurementType,measurementValue,measurementID,measurementUnit,measurementUnitID
GoA2019_Stn33:trawl1:Oncorhynchus keta,coelenterata,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:coelenterata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,vanadis_sp,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:vanadis_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,sagitta_elegans,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:s.elegans,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,salpa_aspera,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:s.aspera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,cyclosalpa,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:cyclosalpa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,th_longipes,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:t.longipes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,cephalopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:cephalopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,phronima_sedentaria,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:p.sedentaria,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,oikopleura,1.91,GoA2019_Stn33:trawl1:Oncorhynchus keta:oikopleura,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,isopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:isopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,clio_pyramidata,7.64,GoA2019_Stn33:trawl1:Oncorhynchus keta:c.pyramidata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,chormiphora_cucumis,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:c.cucumis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,symbolophorus_californiensis,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:s.californiensis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,okutania_anonycha,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:o.anonycha,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,sebastes,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:sebastes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus keta,mictostomus_pacificus,NA,GoA2019_Stn33:trawl1:Oncorhynchus keta:m.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,boreoteuthis_borealis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:b.borealis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,neocalanus_cristatus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:n.cristatus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,pisces,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:pisces,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,tomopteris,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:tomopteris,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,chuneola_major,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.major,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sergestes_pacificus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,e_pacifica,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:e.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,tarletonbeania_crenularis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.crenularis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,hyperia_sp,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:hyperia_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,clione_limacina,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.limacina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_spinifera,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.spinifera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,themisto_pacifica,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,limacina_helicina,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:l.helicina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,primno_macropa,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:p.macropa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_inspinata,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.inspinata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,coelenterata,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:coelenterata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,vanadis_sp,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:vanadis_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sagitta_elegans,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.elegans,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,salpa_aspera,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.aspera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,cyclosalpa,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:cyclosalpa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_longipes,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.longipes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,cephalopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:cephalopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,phronima_sedentaria,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:p.sedentaria,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,oikopleura,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:oikopleura,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,isopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:isopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,clio_pyramidata,12.5,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.pyramidata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,chormiphora_cucumis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.cucumis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,symbolophorus_californiensis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.californiensis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,okutania_anonycha,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:o.anonycha,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sebastes,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:sebastes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,mictostomus_pacificus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:m.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,boreoteuthis_borealis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:b.borealis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,neocalanus_cristatus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:n.cristatus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,pisces,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:pisces,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,tomopteris,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:tomopteris,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,chuneola_major,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.major,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sergestes_pacificus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,e_pacifica,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:e.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,tarletonbeania_crenularis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.crenularis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,hyperia_sp,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:hyperia_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,clione_limacina,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.limacina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_spinifera,15.4,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.spinifera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,themisto_pacifica,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,limacina_helicina,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:l.helicina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,primno_macropa,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:p.macropa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_inspinata,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.inspinata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,coelenterata,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:coelenterata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,vanadis_sp,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:vanadis_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sagitta_elegans,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.elegans,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,salpa_aspera,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.aspera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,cyclosalpa,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:cyclosalpa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,th_longipes,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:t.longipes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,cephalopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:cephalopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,phronima_sedentaria,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:p.sedentaria,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,oikopleura,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:oikopleura,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,isopoda,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:isopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,clio_pyramidata,86.9,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.pyramidata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,chormiphora_cucumis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:c.cucumis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,symbolophorus_californiensis,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:s.californiensis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,okutania_anonycha,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:o.anonycha,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,sebastes,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:sebastes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn33:trawl1:Oncorhynchus kisutch,mictostomus_pacificus,NA,GoA2019_Stn33:trawl1:Oncorhynchus kisutch:m.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,boreoteuthis_borealis,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:b.borealis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,neocalanus_cristatus,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:n.cristatus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,pisces,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:pisces,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,tomopteris,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:tomopteris,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,chuneola_major,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:c.major,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,sergestes_pacificus,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:s.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,e_pacifica,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:e.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,tarletonbeania_crenularis,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:t.crenularis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,hyperia_sp,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:hyperia_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,clione_limacina,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:c.limacina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,th_spinifera,9.5,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:t.spinifera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,themisto_pacifica,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:t.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,limacina_helicina,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:l.helicina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,primno_macropa,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:p.macropa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,th_inspinata,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:t.inspinata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,coelenterata,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:coelenterata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,vanadis_sp,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:vanadis_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,sagitta_elegans,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:s.elegans,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,salpa_aspera,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:s.aspera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,cyclosalpa,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:cyclosalpa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,th_longipes,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:t.longipes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,cephalopoda,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:cephalopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,phronima_sedentaria,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:p.sedentaria,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,oikopleura,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:oikopleura,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,isopoda,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:isopoda,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,clio_pyramidata,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:c.pyramidata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,chormiphora_cucumis,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:c.cucumis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,symbolophorus_californiensis,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:s.californiensis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,okutania_anonycha,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:o.anonycha,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,sebastes,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:sebastes,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha,mictostomus_pacificus,NA,GoA2019_Stn34:trawl1:Oncorhynchus gorbuscha:m.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,boreoteuthis_borealis,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:b.borealis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,neocalanus_cristatus,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:n.cristatus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,pisces,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:pisces,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,tomopteris,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:tomopteris,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,chuneola_major,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:c.major,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,sergestes_pacificus,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:s.pacificus,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,e_pacifica,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:e.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,tarletonbeania_crenularis,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:t.crenularis,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,hyperia_sp,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:hyperia_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,clione_limacina,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:c.limacina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,th_spinifera,0.53,GoA2019_Stn34:trawl1:Oncorhynchus keta:t.spinifera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,themisto_pacifica,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:t.pacifica,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,limacina_helicina,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:l.helicina,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,primno_macropa,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:p.macropa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,th_inspinata,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:t.inspinata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,coelenterata,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:coelenterata,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,vanadis_sp,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:vanadis_sp,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,sagitta_elegans,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:s.elegans,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,salpa_aspera,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:s.aspera,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
GoA2019_Stn34:trawl1:Oncorhynchus keta,cyclosalpa,NA,GoA2019_Stn34:trawl1:Oncorhynchus keta:cyclosalpa,g,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
